Country,Year,Season,MAX_T_AVG,MEAN_T_AVG,MIN_T_AVG
AE,1967,SUMMER,35.50853658536585,31.959756097560962,27.101219512195126
AE,1967,WINTER,23.59871794871796,19.594871794871793,13.633333333333335
AE,1968,SUMMER,35.967816091954035,31.47586206896552,25.702298850574707
AE,1968,WINTER,22.615584415584415,18.88961038961039,13.58961038961039
AE,1973,SUMMER,36.0,32.65,26.0
AE,1974,SUMMER,36.0,31.549999999999997,26.5
AE,1974,WINTER,26.0,19.3,16.0
AE,1975,SUMMER,37.625,32.287499999999994,28.625
AE,1975,WINTER,26.0,20.25,17.0
AE,1976,SUMMER,38.42307692307692,34.17051282051281,30.423076923076923
AE,1976,WINTER,25.333333333333332,20.724242424242423,16.272727272727273
AE,1977,SUMMER,39.260223048327134,33.76468401486989,28.12639405204461
AE,1977,WINTER,26.006211180124225,21.053416149068326,16.354037267080745
AE,1978,SUMMER,41.619565217391305,34.03781818181819,27.8731884057971
AE,1978,WINTER,26.143939393939394,19.352651515151518,13.44106463878327
AE,1979,SUMMER,41.86684782608695,34.224728260869576,27.910326086956523
AE,1979,WINTER,26.253333333333334,19.39136212624585,13.903333333333334
AE,1980,SUMMER,41.70652173913044,33.81603260869565,27.66576086956522
AE,1980,WINTER,25.48901098901099,19.11565934065934,14.046703296703297
AE,1981,SUMMER,41.264305177111716,33.35504087193461,27.16485013623978
AE,1981,WINTER,26.769444444444446,19.718611111111112,13.880555555555556
AE,1982,SUMMER,40.63668639053255,33.4464705882353,26.817941176470583
AE,1982,WINTER,23.442894736842103,18.066578947368424,13.135263157894736
AE,1983,SUMMER,41.051641137855576,33.92625820568928,28.035371179039302
AE,1983,WINTER,23.697142857142854,18.2334693877551,13.112040816326532
AE,1984,SUMMER,39.620971302428245,32.4345652173913,26.745217391304347
AE,1984,WINTER,25.462197802197803,18.751428571428576,12.95142857142857
AE,1985,SUMMER,41.2443956043956,33.64391304347826,27.473043478260866
AE,1985,WINTER,25.614476614699335,19.216258351893092,13.74587973273942
AE,1986,SUMMER,41.21288209606987,33.656521739130426,28.087826086956525
AE,1986,WINTER,24.277827050997782,18.44922394678492,13.13481152993348
AE,1987,SUMMER,41.29234135667396,34.043260869565216,27.761956521739137
AE,1987,WINTER,25.65466666666666,18.987555555555556,12.777555555555555
AE,1988,SUMMER,40.61318681318681,33.92135076252723,28.260869565217394
AE,1988,WINTER,24.970109890109885,19.32879120879121,14.035604395604397
AE,1989,SUMMER,41.467903930131,34.026797385620924,28.049782608695647
AE,1989,WINTER,23.731555555555552,18.113111111111113,12.899111111111113
AE,1990,SUMMER,41.510652173913044,34.174342105263165,27.78065217391304
AE,1990,WINTER,24.989999999999995,19.391111111111112,14.383111111111111
AE,1991,SUMMER,40.20284463894967,33.04531590413943,27.14239130434783
AE,1991,WINTER,25.646420323325636,19.88591224018476,14.50184757505774
AE,1992,SUMMER,40.56681222707423,33.07965367965368,26.93831168831169
AE,1992,WINTER,23.729230769230774,18.80065934065934,13.880879120879122
AE,1993,SUMMER,41.60438596491228,33.80285087719299,27.258862144420135
AE,1993,WINTER,25.172444444444444,19.693555555555555,14.582222222222224
AE,1994,SUMMER,41.276502732240445,34.37868852459017,28.821415607985482
AE,1994,WINTER,25.641580041580045,19.399168399168403,13.480873180873179
AE,1995,SUMMER,40.76972789115646,33.95697278911565,28.01460101867572
AE,1995,WINTER,25.27395104895105,19.938636363636366,15.047727272727272
AE,1996,SUMMER,42.55860979462875,35.44960127591708,29.422870662460564
AE,1996,WINTER,25.249136577708004,19.629042386185244,14.39874411302983
AE,1997,SUMMER,40.51457680250783,34.530625,28.8690031152648
AE,1997,WINTER,25.16238095238095,19.76555555555555,14.624920634920633
AE,1998,SUMMER,43.112597200622076,36.06456692913386,29.961645962732916
AE,1998,WINTER,26.08205128205128,20.68336,15.509120000000001
AE,1999,SUMMER,42.808435582822085,35.64576271186441,29.403527607361966
AE,1999,WINTER,27.06656151419558,21.084542586750793,15.622555205047316
AE,2000,SUMMER,42.24205607476636,34.931718749999995,28.55807453416149
AE,2000,WINTER,26.011273792093704,20.333089311859442,14.977159590043925
AE,2001,SUMMER,41.58275862068965,34.919195612431444,29.031521739130433
AE,2001,WINTER,26.23204508856682,20.28808373590982,14.707890499194844
AE,2002,SUMMER,41.88153564899451,35.12692307692308,29.27166361974406
AE,2002,WINTER,26.2812925170068,20.630442176870748,15.179251700680272
AE,2003,SUMMER,41.462180579216344,35.023589743589746,29.477001703577514
AE,2003,WINTER,26.388661710037177,20.77527881040892,15.478624535315985
AE,2004,SUMMER,41.87872727272727,34.88348457350271,28.85362318840579
AE,2004,WINTER,26.395604395604394,20.94175824175824,15.578388278388276
AE,2005,SUMMER,41.75589836660617,34.98469945355191,29.211775362318836
AE,2005,WINTER,25.745825242718443,20.420776699029126,15.492427184466019
AE,2006,SUMMER,42.092545454545466,35.49339449541284,29.771272727272724
AE,2006,WINTER,25.147379032258065,20.046774193548387,15.324193548387095
AE,2007,SUMMER,41.1909420289855,35.45510948905109,30.48333333333333
AE,2007,WINTER,25.81611111111111,20.06111111111111,14.679259259259256
AE,2008,SUMMER,42.05592592592592,34.981141439205956,29.415043156596788
AE,2008,WINTER,24.381135531135527,18.838644688644685,13.587912087912091
AE,2009,SUMMER,41.76793248945147,35.09873060648802,29.615449438202248
AE,2009,WINTER,25.73883211678832,20.43513119533527,15.691399416909622
AE,2010,SUMMER,42.40846047156726,36.01128133704734,30.71927877947296
AE,2010,WINTER,26.42364253393665,20.532466063348412,15.007918552036202
AE,2011,SUMMER,42.15272479564033,35.54164383561644,30.21616847826087
AE,2011,WINTER,25.565,20.366891891891893,15.327567567567565
AE,2012,SUMMER,42.285403996524764,35.68343504795117,30.00476603119584
AE,2012,WINTER,25.554694621695532,20.284426229508195,15.329352780309936
AE,2013,SUMMER,40.1628762541806,34.48345927791771,29.679431438127096
AE,2013,WINTER,25.5818018018018,20.322342342342342,15.347027027027028
AE,2014,SUMMER,41.57162346521145,35.026839237057224,29.711684782608696
AE,2014,WINTER,24.833374999999997,19.643624999999997,14.638125000000002
AE,2015,SUMMER,42.78561827956988,36.257880434782614,30.827382550335578
AE,2015,WINTER,26.552544704264093,21.071251719394773,15.78143053645117
AE,2016,SUMMER,42.453061224489794,35.733105335157326,30.25122282608696
AE,2016,WINTER,26.111185086551266,20.773901464713713,15.736085219707059
AE,2017,SUMMER,43.1419185282523,36.35403973509934,30.74901445466491
AE,2017,WINTER,25.48611859838275,20.582884097035038,15.808355795148247
AE,2018,SUMMER,42.46277173913044,35.95573770491803,30.694021739130438
AE,2018,WINTER,26.395006747638323,20.784615384615385,15.507422402159241
AE,2019,SUMMER,42.422550052687036,35.65802337938363,30.22560590094837
AE,2019,WINTER,26.235977011494256,21.140229885057472,16.24793103448276
AE,2020,SUMMER,42.20461956521739,36.021780821917815,31.2375
AE,2020,WINTER,25.77870879120879,20.725274725274726,15.62651098901099
AE,2021,SUMMER,42.319073569482285,36.167031463748295,31.01779891304348
AE,2021,WINTER,26.856497175141246,21.11822033898305,15.709745762711865
AF,1966,SUMMER,36.75,28.88571428571429,21.150000000000002
AF,1966,WINTER,14.833333333333334,7.7,-2.233333333333333
AF,1967,SUMMER,34.8625,27.7875,16.3875
AF,1967,WINTER,12.976470588235294,7.647058823529412,0.9411764705882353
AF,1968,SUMMER,33.2,25.9,16.1
AF,1968,WINTER,8.506250000000001,3.2875,-2.2625
AF,1973,SUMMER,35.75352112676056,29.663999999999998,22.218823529411765
AF,1973,WINTER,8.583554376657824,3.4036939313984176,-1.7513227513227514
AF,1974,SUMMER,33.83370288248337,27.40311111111111,19.96230598669623
AF,1974,WINTER,6.42,1.8485651214128038,-2.6244444444444444
AF,1975,SUMMER,34.61065573770492,28.125749318801084,19.773972602739725
AF,1975,WINTER,7.503896103896104,2.226261319534282,-3.2425421530479897
AF,1976,SUMMER,33.37682481751825,26.403102189781016,18.51235132662397
AF,1976,WINTER,6.427652733118971,1.2261809447558047,-3.6311146752205294
AF,1977,SUMMER,32.76532929598789,25.393424036281175,17.347727272727273
AF,1977,WINTER,5.780690537084399,0.053316326530612856,-5.397952655150352
AF,1978,SUMMER,33.907754010695186,26.093608521970708,18.28933333333333
AF,1978,WINTER,6.727537260468417,0.6757404795486601,-4.790247349823321
AF,1979,SUMMER,34.377326565143825,26.465059221658205,17.78849407783418
AF,1979,WINTER,8.730629539951574,2.2364734299516904,-3.3117433414043584
AF,1980,SUMMER,33.39767649687221,26.511974977658625,17.12623097582811
AF,1980,WINTER,8.091945288753799,2.6632297194844585,-3.097190584662111
AF,1981,SUMMER,33.474,27.004,18.43975903614458
AF,1981,WINTER,8.973426573426574,3.4881450488145047,-2.437325905292479
AF,1982,SUMMER,32.79021739130435,26.34666666666666,17.341550387596897
AF,1982,WINTER,6.430714285714285,1.6704761904761902,-3.1359523809523804
AF,1983,SUMMER,33.484375,27.45045317220544,18.843850806451616
AF,1983,WINTER,9.209839357429718,4.076104417670684,-1.7925553319919514
AF,1984,SUMMER,35.141290322580645,28.789892473118275,21.22198275862069
AF,1984,WINTER,5.642884250474385,0.48547169811320745,-5.105882352941176
AF,1985,SUMMER,35.73226837060704,28.927974276527326,21.98878205128205
AF,1985,WINTER,11.174852071005919,5.71111111111111,0.5386430678466079
AF,1986,SUMMER,22.8,20.56,18.0
AF,1986,WINTER,9.440899795501025,3.9762295081967216,-1.6895277207392199
AF,1987,SUMMER,31.963291139240507,25.645606694560662,18.0718487394958
AF,1987,WINTER,13.089041095890414,6.81826484018265,0.49269406392694065
AF,1988,SUMMER,34.30766871165644,27.61060606060606,20.50090634441088
AF,1988,WINTER,10.725766871165645,5.598466257668711,0.8476923076923073
AF,1989,SUMMER,27.933333333333334,23.80666666666667,20.6
AF,1989,WINTER,12.094285714285714,7.645945945945947,2.0914285714285725
AF,1990,SUMMER,29.07857142857143,22.049107142857135,16.656250000000004
AF,1990,WINTER,12.248936170212767,6.514199395770392,0.8060606060606063
AF,1991,SUMMER,27.276237623762388,21.268316831683173,17.25643564356436
AF,1991,WINTER,17.85533980582524,12.199029126213594,6.150970873786408
AF,1992,SUMMER,30.199999999999985,23.438043478260873,18.448913043478257
AF,1992,WINTER,19.299180327868854,11.518852459016395,5.45327868852459
AF,1993,SUMMER,28.19239130434782,22.50108695652174,18.23369565217391
AF,1993,WINTER,20.853191489361702,13.968085106382983,8.786170212765958
AF,1994,SUMMER,29.386138613861394,23.194117647058835,18.303960396039603
AF,1994,WINTER,20.472164948453603,12.88247422680412,7.184536082474232
AF,1995,SUMMER,27.619387755102036,21.112244897959187,15.854081632653061
AF,1995,WINTER,19.54526315789474,13.441052631578943,8.551578947368425
AF,1996,SUMMER,28.224489795918352,21.942857142857143,16.85102040816326
AF,1996,WINTER,20.382608695652163,14.025000000000002,8.866304347826086
AF,1997,SUMMER,26.896226415094343,22.2556603773585,18.220754716981123
AF,1997,WINTER,19.64285714285714,14.146153846153847,8.87912087912088
AF,1998,SUMMER,27.20483870967742,24.293548387096784,20.717741935483872
AF,1998,WINTER,18.851724137931036,14.758620689655174,9.177586206896551
AF,1999,WINTER,17.810000000000002,13.3,8.64
AF,2000,SUMMER,30.04,22.567999999999998,18.36
AF,2000,WINTER,,18.0,
AF,2001,SUMMER,28.04,24.08,20.64
AF,2001,WINTER,17.5625,14.456249999999999,11.625
AF,2002,SUMMER,32.5695652173913,25.860869565217385,17.506521739130438
AF,2002,WINTER,11.295172413793104,5.439310344827587,-0.13862068965517238
AF,2003,SUMMER,34.615207373271886,26.7815668202765,17.061751152073736
AF,2003,WINTER,9.563636363636364,2.896590909090909,-2.8704545454545456
AF,2004,SUMMER,33.43478260869565,26.321739130434793,16.67391304347826
AF,2004,WINTER,9.932967032967031,3.321978021978022,-2.203296703296703
AF,2005,SUMMER,34.45796064400716,28.178354203935594,20.966010733452595
AF,2005,WINTER,9.864734299516908,4.025362318840579,-1.1908212560386473
AF,2006,SUMMER,34.53726362625139,28.58446170921199,21.53726362625139
AF,2006,WINTER,10.05531453362256,4.870824295010846,0.024945770065075923
AF,2007,SUMMER,33.9632945389436,27.638854073410922,20.395702775290957
AF,2007,WINTER,9.265097236438075,3.8959100204498984,-1.1525076765609008
AF,2008,SUMMER,35.87706766917293,29.54736842105263,21.41691729323308
AF,2008,WINTER,8.917049180327869,3.4701639344262296,-1.817049180327869
AF,2009,SUMMER,32.8545677799607,26.414103194103188,19.108047105004907
AF,2009,WINTER,9.881658404686796,4.587252252252252,-0.22791327913279127
AF,2010,SUMMER,33.595537065052945,27.009603024574666,19.83184399848542
AF,2010,WINTER,12.94104341481211,5.945100182149362,-0.3267105744603002
AF,2011,SUMMER,35.61011799410029,28.732627243306855,21.038447971781302
AF,2011,WINTER,10.283450704225352,4.071785028790789,-1.4532521627683437
AF,2012,SUMMER,35.27287571817356,28.411365691890257,20.84069942719325
AF,2012,WINTER,8.313335349259148,2.342908980949501,-2.995548152634767
AF,2013,SUMMER,36.09695173581711,29.25408937605396,21.616722830665545
AF,2013,WINTER,10.911096433289297,4.981549977983265,-0.29206698986337587
AF,2014,SUMMER,35.49630044843049,29.03932960893854,21.104022346368712
AF,2014,WINTER,10.605125408942204,4.64154852780807,-0.8475463467829879
AF,2015,SUMMER,35.47826086956522,30.330434782608698,22.971014492753625
AF,2015,WINTER,11.248148148148148,6.032962962962963,1.037037037037037
AF,2016,SUMMER,35.20289855072464,30.267753623188398,23.344202898550726
AF,2016,WINTER,15.008978328173374,8.59907120743034,2.415479876160991
AF,2017,SUMMER,37.61400437636761,31.413943355119834,24.15086956521739
AF,2017,WINTER,12.489777777777777,6.8486666666666665,1.590888888888889
AF,2018,SUMMER,36.213123844731975,29.850184501845018,21.657011070110705
AF,2018,WINTER,14.580487804878052,7.934146341463415,1.2472283813747234
AF,2019,SUMMER,34.9679180887372,28.488265306122447,19.830220713073007
AF,2019,WINTER,12.539139344262294,6.679508196721311,0.5237704918032784
AF,2020,SUMMER,36.29921722113503,29.666731898238755,21.516634050880622
AF,2020,WINTER,9.209980806142035,3.8442528735632178,-1.4340996168582374
AF,2021,SUMMER,35.034594594594594,29.705405405405404,22.13243243243243
AF,2021,WINTER,13.323353293413174,6.691616766467066,-0.5940119760479042
AG,1942,WINTER,16.216129032258063,12.309677419354836,8.74516129032258
AG,1943,SUMMER,33.26365946632782,25.94530456852792,18.8793893129771
AG,1943,WINTER,15.517436974789918,10.25483193277311,5.77373949579832
AG,1944,SUMMER,32.809296482412044,25.64949748743718,18.8464824120603
AG,1944,WINTER,14.896437659033081,8.638422391857505,3.397964376590331
AG,1945,SUMMER,30.15068493150685,24.92557077625571,19.83378995433789
AG,1945,WINTER,16.133596837944665,10.057312252964428,4.7446640316205535
AG,1946,WINTER,14.849999999999998,10.1,5.949999999999999
AG,1957,SUMMER,35.235789473684214,28.15368421052631,20.771184210526318
AG,1957,WINTER,15.752117863720073,9.802762430939223,4.933394833948337
AG,1958,SUMMER,36.337475149105366,28.97186878727634,21.59005964214711
AG,1958,WINTER,18.032763532763532,12.028679962013294,7.07680608365019
AG,1959,SUMMER,32.90415430267063,26.388130563798224,20.142496285289745
AG,1959,WINTER,15.849674267100978,10.57711038961039,6.237073170731707
AG,1960,SUMMER,34.15354058721934,27.861485319516408,21.693264248704658
AG,1960,WINTER,19.106782945736434,12.611025145067696,6.873837209302325
AG,1961,SUMMER,32.3953125,26.620625,21.181874999999998
AG,1961,WINTER,16.710644257703077,11.48627450980392,6.800280112044815
AG,1962,SUMMER,30.74074074074074,25.414814814814815,20.08765432098765
AG,1962,WINTER,15.574380165289254,10.145454545454548,5.603305785123967
AG,1964,WINTER,16.10909090909091,10.929752066115702,6.7272727272727275
AG,1965,SUMMER,34.63434125269979,27.8719222462203,20.693520518358532
AG,1965,WINTER,17.45486111111111,11.969902912621361,6.660610263522884
AG,1966,SUMMER,36.338872577803876,30.378437132784963,22.81086318261891
AG,1966,WINTER,20.011014851485147,13.222462871287131,6.397029702970296
AG,1967,SUMMER,35.43756127450981,29.57310049019608,21.682659313725484
AG,1967,WINTER,17.38284916201117,11.36094972067039,5.315530726256982
AG,1973,SUMMER,36.05729442970822,29.76956983536909,22.40894568690096
AG,1973,WINTER,16.29776536312849,10.711675977653632,5.154189944134078
AG,1974,SUMMER,34.688468158347675,28.76496266513499,21.07122343480758
AG,1974,WINTER,17.236741388737016,11.130453799890647,5.025177887246853
AG,1975,SUMMER,34.834641548927266,28.659329140461217,20.568503937007875
AG,1975,WINTER,17.026770775237033,11.478718662952646,5.701949860724234
AG,1976,SUMMER,34.39766355140187,28.350163475011673,20.903603182030885
AG,1976,WINTER,16.32518450184502,11.110142923005993,5.676256339326878
AG,1977,SUMMER,33.500278241513634,27.356267409470743,20.179071068830442
AG,1977,WINTER,18.079476861167002,12.583869346733666,7.0542986425339365
AG,1978,SUMMER,34.095209934949736,28.037144549763035,20.499703264094954
AG,1978,WINTER,18.27661971830986,12.508220720720724,6.742535211267605
AG,1979,SUMMER,35.073616600790515,28.933894945490582,21.78801386825161
AG,1979,WINTER,18.192090395480225,12.644582392776522,7.0784424379232505
AG,1980,SUMMER,35.76481762917933,29.45596958174905,21.202131709173962
AG,1980,WINTER,16.009270965023177,10.388884210526319,4.782132321955331
AG,1981,SUMMER,34.108928055475296,28.006390977443612,20.605324074074073
AG,1981,WINTER,16.135871156661786,10.67847730600293,4.922108345534407
AG,1982,SUMMER,35.386986301369866,29.2911054276783,21.71619318181818
AG,1982,WINTER,15.914562479819182,10.748176831235885,5.493060038734668
AG,1983,SUMMER,34.91721101959669,28.706423316355405,21.279790546277944
AG,1983,WINTER,16.23208286674132,10.203695408734601,4.174768972276673
AG,1984,SUMMER,33.955354371443356,27.733384932920536,20.52762174697243
AG,1984,WINTER,15.273013447432765,10.019957212713933,4.923838630806847
AG,1985,SUMMER,34.87245937758193,28.65990656773839,21.238923963766126
AG,1985,WINTER,16.427541371158394,11.02485224586288,5.913150118203308
AG,1986,SUMMER,34.61275221953188,28.444691093875367,20.971982873963075
AG,1986,WINTER,15.53919107391911,10.310764082543223,5.220412716118238
AG,1987,SUMMER,35.15855324433406,29.012492269635125,22.12875695732838
AG,1987,WINTER,16.827896995708155,11.2787471395881,5.943392448512588
AG,1988,SUMMER,35.25735924549871,29.141780432309446,22.076979846721546
AG,1988,WINTER,16.228625954198474,10.776100998238404,5.560129183793306
AG,1989,SUMMER,34.682000000000016,28.82206826630619,22.012390276839973
AG,1989,WINTER,16.93298004987531,11.249563591022438,5.918054256314312
AG,1990,SUMMER,34.789919604205316,28.904392205381995,21.920203578038244
AG,1990,WINTER,16.231818181818177,11.175136363636367,6.357318181818181
AG,1991,SUMMER,34.88205536111996,28.623611551888295,21.39790675547098
AG,1991,WINTER,15.145865940796186,9.818033344675058,4.577645457638653
AG,1992,SUMMER,33.715344070278185,27.328550555230866,20.12534306569343
AG,1992,WINTER,16.09359676954139,10.297577156042687,4.633429477934814
AG,1993,SUMMER,35.75518854136217,29.536986301369865,22.315606767794637
AG,1993,WINTER,15.779382055852647,10.003565062388594,4.54812834224599
AG,1994,SUMMER,36.458835399250496,29.940447504302927,22.480675636988263
AG,1994,WINTER,17.102218543046355,11.171158940397353,5.4556953642384105
AG,1995,SUMMER,35.134028407373826,28.959795057263413,21.84424698795181
AG,1995,WINTER,17.637492745211837,11.849158444573419,6.185113174695298
AG,1996,SUMMER,34.27669849931788,28.270742950108456,21.321999458141423
AG,1996,WINTER,17.63284982935153,12.23393060295791,7.006458036984351
AG,1997,SUMMER,35.440202988440944,29.262960878131153,22.27281170841543
AG,1997,WINTER,17.683932783018868,11.950545240200412,6.4294134983790165
AG,1998,SUMMER,36.063914893617024,29.71520815632966,22.38206214689265
AG,1998,WINTER,16.883529057512803,11.0158940397351,5.537748344370861
AG,1999,SUMMER,37.1203613421279,30.60002865329513,23.519942857142855
AG,1999,WINTER,15.66631608868675,10.238914155770324,5.0980670835702115
AG,2000,SUMMER,36.25094339622641,29.853006622516563,22.338075092543626
AG,2000,WINTER,17.4196694662693,10.996748848550528,4.946356001083716
AG,2001,SUMMER,35.83930749910298,29.652855863921218,22.05583556747096
AG,2001,WINTER,17.056245764626166,11.091551840975828,5.179444318951883
AG,2002,SUMMER,34.62286278735631,28.570304114490156,21.56931736954968
AG,2002,WINTER,17.695032545392255,11.789878403836275,5.865028258263402
AG,2003,SUMMER,36.1685635538262,30.198417823700357,22.93119754680439
AG,2003,WINTER,15.540380174098411,10.587424511545292,5.632812222419614
AG,2004,SUMMER,35.519249715801436,29.104058901264867,21.627852159155193
AG,2004,WINTER,17.044356540084387,11.594708157524618,6.240488748241909
AG,2005,SUMMER,35.91914722445696,29.414908579465553,21.77707581227436
AG,2005,WINTER,14.536431451612902,8.930201612903225,3.422459677419355
AG,2006,SUMMER,35.70471679876281,29.325540123456786,21.530526112931202
AG,2006,WINTER,14.982518043303926,10.045159350571256,5.213409500901983
AG,2007,SUMMER,35.676271525831,29.20071813285458,21.2669523619693
AG,2007,WINTER,17.400847123719462,11.517572892040977,5.676773049645389
AG,2008,SUMMER,35.859741894869366,29.785010202479995,22.234553990610337
AG,2008,WINTER,16.82853057982525,11.263478951548844,5.522716441620335
AG,2009,SUMMER,36.49397052255471,30.368447610566935,22.597468167012142
AG,2009,WINTER,17.48268398268398,12.072974644403214,6.531957328385901
AG,2010,SUMMER,35.609134685539175,29.641690919674033,22.256020334059553
AG,2010,WINTER,19.22256703826454,13.409171686746983,7.51257530120482
AG,2011,SUMMER,35.57911347009038,29.63837342497136,22.219251107617556
AG,2011,WINTER,17.275241389249167,11.556132007493877,5.710722006052745
AG,2012,SUMMER,37.183254156769586,31.06659163606209,23.636908703878905
AG,2012,WINTER,16.409031669490425,10.620800208523395,4.786576306529388
AG,2013,SUMMER,35.57822205457058,29.499024024024017,22.00243749999998
AG,2013,WINTER,17.62348914069877,11.839792305876799,5.94717894239849
AG,2014,SUMMER,36.6838051557805,30.41408495183957,22.53729107537055
AG,2014,WINTER,18.05968601469105,12.546500576036868,6.813598386632096
AG,2015,SUMMER,36.46205746943959,30.43302781289508,22.71985166482563
AG,2015,WINTER,17.01862937520445,11.05621524370298,4.978966306836769
AG,2016,SUMMER,36.15100432632879,30.082236943460174,22.293725007689943
AG,2016,WINTER,18.67399874843554,13.05775066478962,7.177193805725011
AG,2017,SUMMER,36.25555555555554,30.713559597271846,23.15539883268482
AG,2017,WINTER,16.290469111331348,11.158903204492898,5.527172117608196
AG,2018,SUMMER,35.414027958387514,29.881542699724513,22.362481799061637
AG,2018,WINTER,17.322459893048133,11.830870199319397,5.861432506887053
AG,2019,SUMMER,36.70065502183406,31.123927896496593,23.722135190020307
AG,2019,WINTER,17.388630731102854,11.797418058132346,5.532282003710577
AG,2020,SUMMER,36.037980241492875,30.588604300780712,23.250273074822502
AG,2020,WINTER,18.834893156613475,13.079889099269678,6.834027589937789
AG,2021,SUMMER,36.98587217043941,31.393710942693794,24.07147789138228
AG,2021,WINTER,19.23325892857142,13.586411830357147,7.5402343750000025
AJ,1933,SUMMER,26.95342465753425,24.23561643835616,22.163013698630134
AJ,1933,WINTER,5.251515151515151,3.3348484848484854,1.575757575757575
AJ,1934,SUMMER,26.620689655172406,24.16379310344827,22.012068965517237
AJ,1934,WINTER,6.711764705882356,4.773076923076923,3.076470588235294
AJ,1935,SUMMER,27.76901408450705,24.549295774647874,22.211267605633804
AJ,1935,WINTER,10.673913043478262,8.934782608695652,6.982608695652175
AJ,1936,SUMMER,28.555752212389383,24.937168141592924,21.679646017699113
AJ,1936,WINTER,9.007575757575758,5.273134328358209,1.5303030303030303
AJ,1937,SUMMER,29.158909090909088,24.881454545454545,20.336727272727266
AJ,1937,WINTER,7.43898916967509,4.0231046931407946,0.998913043478261
AJ,1948,SUMMER,27.8,23.2,12.8
AJ,1948,WINTER,4.45,-5.25,-16.4
AJ,1949,SUMMER,30.67777777777778,25.38888888888889,18.88888888888889
AJ,1949,WINTER,7.4479999999999995,3.886,1.0959999999999999
AJ,1950,SUMMER,26.981250000000003,21.604166666666668,16.333333333333332
AJ,1950,WINTER,3.254609929078014,-0.9176056338028168,-4.415492957746478
AJ,1951,SUMMER,29.984705882352937,24.17882352941177,18.19529411764706
AJ,1951,WINTER,4.839449541284404,1.0954545454545455,-2.18
AJ,1952,SUMMER,30.86690140845071,24.33380281690141,17.91549295774648
AJ,1952,WINTER,7.098275862068966,3.468376068376068,0.5931623931623935
AJ,1953,SUMMER,31.231932773109246,25.07478991596639,18.74705882352941
AJ,1953,WINTER,5.670588235294119,1.090909090909091,-2.52012987012987
AJ,1954,SUMMER,31.173251028806586,25.371193415637862,19.377777777777784
AJ,1954,WINTER,4.8248826291079805,0.8967136150234745,-2.1985849056603777
AJ,1955,SUMMER,29.59754098360656,23.962295081967213,18.453086419753088
AJ,1955,WINTER,9.557964601769912,4.97212389380531,1.0515555555555554
AJ,1956,SUMMER,30.088392857142857,24.405357142857138,18.602678571428566
AJ,1956,WINTER,6.058474576271185,1.9432203389830505,-1.5381355932203393
AJ,1957,SUMMER,28.97820512820513,23.356410256410257,17.66346153846154
AJ,1957,WINTER,5.021468926553673,0.8209039548022596,-2.363068181818181
AJ,1958,SUMMER,28.238547486033525,23.251955307262566,18.464245810055868
AJ,1958,WINTER,9.705421686746988,5.433928571428572,1.8700598802395207
AJ,1959,SUMMER,27.989020771513346,22.890532544378697,19.087537091988132
AJ,1959,WINTER,6.655877034358048,3.105819158460161,0.4694495412844037
AJ,1960,SUMMER,28.912220566318926,23.308196721311475,19.077347242921014
AJ,1960,WINTER,8.906754032258064,4.907014028056113,1.8154545454545454
AJ,1961,SUMMER,30.840591966173367,25.14143763213531,19.73974630021142
AJ,1961,WINTER,8.26547842401501,4.286329588014982,1.119245283018868
AJ,1962,SUMMER,30.404988123515434,24.708313539192396,19.469121140142523
AJ,1962,WINTER,7.699310344827586,3.960364464692484,0.859216589861751
AJ,1963,SUMMER,28.165364583333332,23.469350649350652,18.64151436031332
AJ,1963,WINTER,9.181935483870967,5.168810289389068,2.2857142857142856
AJ,1964,SUMMER,27.8043956043956,23.384615384615383,18.515384615384615
AJ,1964,WINTER,5.967132867132867,1.8172413793103448,-1.6531914893617028
AJ,1965,SUMMER,28.197790055248614,23.370165745856355,18.15082872928177
AJ,1965,WINTER,8.603428571428573,4.142857142857143,0.3919540229885057
AJ,1966,SUMMER,30.14644808743168,24.704371584699448,18.80655737704918
AJ,1966,WINTER,11.392777777777779,7.2444444444444445,3.842777777777778
AJ,1967,SUMMER,28.08907103825136,22.70546448087432,17.530601092896173
AJ,1967,WINTER,8.565000000000005,3.715555555555556,0.10388888888888895
AJ,1968,SUMMER,27.414673913043483,22.263586956521735,17.053260869565214
AJ,1968,WINTER,8.573480662983425,4.099447513812153,0.8464088397790056
AJ,1969,SUMMER,28.175352112676062,22.872887323943665,17.841197183098593
AJ,1969,WINTER,6.586046511627907,3.317478510028653,0.5251445086705203
AJ,1970,SUMMER,28.82030456852792,23.37208121827411,18.17258883248731
AJ,1970,WINTER,8.142822384428223,4.251318944844125,1.6298543689320388
AJ,1971,SUMMER,27.886666666666663,21.535833333333333,15.600833333333332
AJ,1971,WINTER,7.676744186046512,2.582170542635659,-1.31875
AJ,1973,SUMMER,27.43989769820972,22.878534923339018,18.83603757472246
AJ,1973,WINTER,7.4082191780821915,2.803945578231292,-0.9332425068119891
AJ,1974,SUMMER,27.68682505399568,22.392872570194392,17.582251082251084
AJ,1974,WINTER,5.366430260047282,1.4508215962441315,-1.1985645933014355
AJ,1975,SUMMER,30.882882882882882,25.414617691154422,20.688204357625846
AJ,1975,WINTER,7.291628334866606,2.855828779599272,-0.1978021978021978
AJ,1976,SUMMER,28.647398843930635,23.446315028901736,18.745664739884393
