Country,Month,Slope,R2,p
RS,10,-0.012684013781841622,0.03707033121074932,0.07230647668201205
RS,11,-0.011682975965668713,0.037136602885384506,0.07204714117442448
RS,12,-0.014752253352372945,0.06659769541455862,0.015809372636297375
RW,1,0.0367500905690629,0.04944336950650756,0.19241897005688752
RW,2,0.0658821533427669,0.05861337578719118,0.15484888694684945
RW,3,0.08822328809473923,0.03218624916250636,0.288020380070568
RW,4,0.004043814160675557,0.00028981908111855965,0.9226748211316267
RW,5,0.0035237739653053374,0.00014838356155040056,0.9429558694190964
RW,6,0.05827932493756251,0.06302179749793252,0.13394307864923757
RW,7,0.010018020479338682,0.11371533987128815,0.044300289788530386
RW,8,0.010603205667067642,0.0050973386625358654,0.6658059854134635
RW,9,0.002080455035061099,0.00012139778889455617,0.9469231946357323
RW,10,0.02729220576453734,0.00971393647301482,0.5560618508589429
RW,11,0.08644958616743131,0.24198328226453705,0.0017080967973221145
RW,12,0.013234053216623218,0.004877260194696643,0.690154132126144
SA,1,0.0035115167462120766,0.19658101493881736,0.00010776210807544761
SA,2,0.004007214644006193,0.25489720995516935,6.110306133202391e-06
SA,3,0.003546952724557653,0.15894604446432836,0.0005229572073789657
SA,4,0.007729152196913576,0.31167530775649,4.22032426950329e-07
SA,5,0.004290688931988254,0.21142177837544318,5.483537511803695e-05
SA,6,0.0013399580810068371,0.1258688536282183,0.0023991539253697563
SA,7,0.0019670227894732534,0.3422830263649664,8.414519734211089e-08
SA,8,0.0023833102745116565,0.4365142980112041,3.6209928545882317e-10
SA,9,0.0009641116381178742,0.1798622114763752,0.00022807557186012365
SA,10,0.0020579339419847134,0.1434290454447482,0.0011270164139759544
SA,11,0.006392212291345526,0.15194510156111146,0.0007788747218028302
SA,12,0.0027349009638095835,0.15560767619144314,0.0006639815816827928
SB,1,-0.14805319139229817,0.06906646376669968,0.08863927493591217
SB,2,-0.07226833321349113,0.04218488731409137,0.18640798471310938
SB,3,-0.08237490767647965,0.04917041374273292,0.15297932168033265
SB,4,-0.1184695265205756,0.08177675185223243,0.06302973624142388
SB,5,-0.11004342406635155,0.11077372292223331,0.029200058410775356
SB,6,-0.06892598620169625,0.06384733603512008,0.10209927335783207
SB,7,-0.12596727726763648,0.07735020960202511,0.06755331495382617
SB,8,-0.02407127593885749,0.012146580499503713,0.4763480084280579
SB,9,-0.06900157951263759,0.06727310672662604,0.08909831557499537
SB,10,-0.06681066380422324,0.04490439915077915,0.1673085157671299
SB,11,-0.09572196459478986,0.04696509795740803,0.15765801709640012
SB,12,-0.19188370036956034,0.08028520299718345,0.06234990196466853
SC,1,-0.03321696670234929,0.07261258908564015,0.048786345009152514
SC,2,-0.021215231179976764,0.052884634220338844,0.09435401534677472
SC,3,-0.012333406761285689,0.019564742246605104,0.308428513606854
SC,4,-0.005232720522260732,0.0032988464308397725,0.6770338034043033
SC,5,-0.023491486938346323,0.017656378191175198,0.33349040999311663
SC,6,-0.02860913084189663,0.05207449923365252,0.0938003237732986
SC,7,-0.022610542824849356,0.012898147124829734,0.409037834876121
SC,8,-0.030105948100823857,0.05394855083616193,0.08793247158270988
SC,9,-0.08419920654897145,0.05783541042056398,0.07695844363253264
SC,10,0.015947966841954278,0.014196720006216855,0.3908121013354907
SC,11,-0.019541553325632302,0.019470569478965735,0.31900367969305515
SC,12,-0.01591813018915482,0.01895649574284407,0.31614444142679116
SE,1,0.12929544994689127,0.11949533580167165,0.011235890411540717
SE,2,0.06492100149951381,0.06458318919298789,0.06368789052414087
SE,3,0.05711531273237932,0.08582558244466197,0.031567195479205556
SE,4,0.050957462631055946,0.044259755406736254,0.12677521495227762
SE,5,0.062467769135347746,0.09631374195100259,0.022376955440714896
SE,6,0.032445001680179414,0.027518356239972834,0.23059943222227167
SE,7,0.043335462377512964,0.025858979514784913,0.24539160461412127
SE,8,0.01828083258370352,0.010953450319942028,0.4513551016097892
SE,9,0.05932112823790641,0.057984845730431944,0.07942687685646459
SE,10,0.06305418521932063,0.05848927774302593,0.07809159501901483
SE,11,0.05343668916509325,0.045252849001432144,0.1224969234202076
SE,12,0.06673222871420884,0.06807843252769005,0.05669674339694276
SF,1,0.006806643136211155,0.015764774107792114,0.37034308062156185
SF,2,0.01524952210918521,0.07177238943835601,0.052443320128363564
SF,3,0.001392250171868542,0.0007976428658817169,0.8408970275120071
SF,4,-0.007102144590770948,0.021764285713877812,0.29179779430522274
SF,5,-0.017483141653124236,0.1576399587884827,0.0032441355368906144
SF,6,-0.007474621138676392,0.06175749085904542,0.07565768968608423
SF,7,-0.007092399240617756,0.04501428055511856,0.12721401384569314
SF,8,-0.010427756349051518,0.06181926279898142,0.07550675776907897
SF,9,-0.013509774833396566,0.1168408582355208,0.012241382884352212
SF,10,-0.01028220768640992,0.049286207754551704,0.11011198027091845
SF,11,-0.010322996009118818,0.043560518830709695,0.13367054938220965
SF,12,0.008134560271115327,0.03798131354105017,0.16198583433073965
SG,1,0.00034374236503938643,0.0009285582041752181,0.8301987663831119
SG,2,0.00021685080993336456,0.0007848153567638901,0.8437151225907573
SG,3,-0.00039598161926362346,0.0025369253381143384,0.7228862263338092
SG,4,0.00011915554707865722,0.0002549167271098958,0.9096574969581764
SG,5,0.002725151098046787,0.014997499481430551,0.3823422193384739
SG,6,0.022982733798133623,0.24031493344070678,0.0001944658351344389
SG,7,0.06327431113573855,0.4039229740711981,3.1747771357342063e-07
SG,8,0.11788067330942328,0.5611039245190703,1.1105306978633579e-10
SG,9,0.10615766595197669,0.5854932310406227,2.5333514332259424e-11
SG,10,0.027318764937938902,0.3492810787543668,3.1755521620826844e-06
SG,11,0.0014997664698694498,0.018379143176648915,0.3330912693599327
SG,12,0.00010166397129442948,0.00010045366699286195,0.9432163752295472
SH,1,0.04050350111275206,0.2622692722661286,9.428650707280507e-06
SH,2,0.03905542914760352,0.29363752678509175,2.1821248450758027e-06
SH,3,0.05325465634392378,0.39023818701763374,1.6078422645162297e-08
SH,4,0.05427026230334719,0.3011228856037353,1.5258628685047913e-06
SH,5,0.050235258378703816,0.34345073519093433,1.885537506477977e-07
SH,6,0.0589633787605345,0.3918051136609274,1.9067652687039737e-08
SH,7,0.05391660569497588,0.36663079882870636,7.20007125641078e-08
SH,8,0.04938103227368155,0.3763372779619278,4.3395800769614833e-08
SH,9,0.04978951339698778,0.3163993041489803,5.970593266286674e-07
SH,10,0.04353767011920854,0.22029428094636236,5.4007249387403415e-05
SH,11,0.03818128993643212,0.1875285086007877,0.00022559966660505235
SH,12,0.03508372606140364,0.21280338953607578,7.519190811105229e-05
SI,1,0.005123538936896628,0.005607605522427291,0.5695963836484393
SI,2,0.004928657453115479,0.002876435264892882,0.6840161398925433
SI,3,0.0019516835536135314,0.001000984794500003,0.8103501713192495
SI,4,-0.012629235107553809,0.04277926763544258,0.1128286467805993
SI,5,0.0049962858653920805,0.0044702700804788,0.6117549081954211
SI,6,-0.021755782071745323,0.07655159158452769,0.03235179841670543
SI,7,-0.023834705846705256,0.1001636896275435,0.013754508322438994
SI,8,0.00849840774433296,0.013037095728701868,0.3850243350662248
SI,9,0.011872422205515099,0.01094607113038287,0.42629424975156704
SI,10,-0.007379029748989802,0.0044633385220683285,0.6120316951055933
SI,11,0.011317113318190561,0.012242922289161153,0.39999346728582075
SI,12,0.00014974575191727544,3.1756006604213337e-06,0.9892184236698308
SL,1,-0.005409170828566312,0.10225335563805114,0.05727986093201053
SL,2,-0.010065758107793383,0.09313457549385513,0.07031021517185176
SL,3,-0.005901792716581761,0.1784287147741991,0.00824556511222763
SL,4,-0.026506107756761318,0.10473059077276278,0.05071484791068987
SL,5,-0.061079460716782906,0.2744181766408982,0.0012392371835701797
SL,6,-0.0949456011671088,0.061217478372317,0.15185867568731007
SL,7,-0.2344263891355119,0.298423295749036,0.0010059198330671024
SL,8,-0.19417726611317887,0.3569959679337644,0.000190718418261302
SL,9,-0.24703002660618495,0.5266580815776575,1.7621804847569014e-06
SL,10,-0.19511958156618048,0.31492138756919286,0.0004530540192760265
SL,11,-0.03136535306427088,0.0315360209130725,0.3150093480909178
SL,12,-0.02674627541963467,0.024187950436789042,0.36507105110581306
SN,1,-0.03833787608061224,0.023352028178172734,0.2396977487227901
SN,2,-0.09711874134633437,0.06385146855059554,0.04944389526065825
SN,3,-0.05566724365374031,0.04579682389716839,0.09770609644967558
SN,4,-0.010106668455862755,0.0027869981698390566,0.6887126671482853
SN,5,-0.08872389979660772,0.11015828149116993,0.008971709947379404
SN,6,-0.034945713810347126,0.0743249631209922,0.0350803785793866
SN,7,-0.008460666511513774,0.0004400856607486743,0.8735934305050348
SN,8,-0.04321599941961494,0.03201302807270419,0.16768622404211841
SN,9,-0.026792558341342896,0.01315840135532684,0.3787019452700424
SN,10,-0.06143829475133319,0.02428930564492294,0.22643250159809525
SN,11,-0.0041594843680892255,0.0003810702850114153,0.880295321576218
SN,12,-0.036586302362798376,0.021668735523579986,0.25356951800077476
SO,1,0.00021934559630946827,0.023294329841358076,0.42929226818920374
SO,2,-0.0376287861182121,0.01798664925032255,0.47983799885235967
SO,3,0.0008360745220960692,0.06949893176090487,0.15186219378798343
SO,4,0.007644526959580815,0.10292380173667806,0.08388980315382344
SO,5,0.026536265252448475,0.326613341982609,0.0009706284453827161
SO,6,0.01685345291414278,0.23333943288805542,0.006852617277367157
SO,7,0.0068592365759793765,0.22879800377530132,0.008673441315501698
SO,8,-0.031559644467275265,0.011227112046786834,0.5572916964939673
SO,9,0.008606109485376016,0.3225995641253277,0.0006967153208480804
SO,10,0.005791270096819177,0.1459788588179383,0.030931058031406635
SO,11,0.0021925558389539004,0.06874960671442733,0.14045847344940182
SO,12,0.00028020612913016665,0.005291677069579769,0.7024528407517818
SP,1,0.03129208353097897,0.2836433410529541,5.90021711827498e-06
SP,2,0.02567070282862056,0.2584730028752407,1.7947968234194812e-05
SP,3,0.028115079921671206,0.3519586728187378,1.9108661855225274e-07
SP,4,0.028778197266343022,0.35086435644952596,2.0180682000440643e-07
SP,5,0.020306853345332485,0.2413116905583715,3.2529316140910176e-05
SP,6,0.01405489823331475,0.181811286361356,0.00039759335148538606
SP,7,0.008934903168689426,0.22951473163636743,5.408470048837987e-05
SP,8,0.010919200712589951,0.22159125103829236,7.58273903000189e-05
SP,9,0.021888178195030698,0.3785748884338112,4.93004247436582e-08
SP,10,0.03399328616365815,0.33502099491491466,4.4061474197152135e-07
SP,11,0.04487480603664719,0.45608613968248424,6.801106129734636e-10
SP,12,0.03282422470823779,0.2619480232003913,1.315251301634676e-05
ST,1,0.02086681400796042,0.01277482908636438,0.4443429467678822
ST,2,0.01205146535488118,0.008753267293645483,0.5270611815603039
ST,3,-9.206808723610454e-05,3.4696032424344123e-07,0.9968647469621652
ST,4,-0.0074391266995503386,0.0007614307007604191,0.8523090465029431
ST,5,-0.004780775781902735,0.0009678193335348007,0.8337423919546997
ST,6,0.022058740808156587,0.01867897645085922,0.3542995875026065
ST,7,0.05628192276430165,0.07662987955214605,0.056815838179448186
ST,8,0.07029512082677565,0.2451763177502895,0.00029796332575619924
ST,9,0.06707846227515847,0.08200164166269187,0.04606927108164353
ST,10,0.080157052096339,0.13498686692931605,0.01106870007488256
ST,11,0.055551279512487325,0.07970888310082182,0.051869175876609996
ST,12,0.033510841128313956,0.049755306743091386,0.13178566190971605
SU,1,0.024837434340184157,0.07986009247227403,0.034834611165726316
SU,2,0.029039037195239516,0.05789844138539503,0.0767927900651143
SU,3,0.0354422369614552,0.06464899143017565,0.06103263240235568
SU,4,0.027922879482097124,0.051447953902690316,0.08685768303220265
SU,5,0.029519296005522784,0.05743184794342352,0.07257516017592461
SU,6,0.023201447684563153,0.04333125205425628,0.12724179710270828
SU,7,0.01695703868020332,0.017219361796924945,0.3442403453108851
SU,8,-0.007315004196748396,0.003795244583540054,0.6612287005438598
SU,9,0.010359017117346998,0.00838176052118973,0.527173638089736
SU,10,0.01656122258639186,0.04232347494639867,0.13185270942362998
SU,11,0.01106141728550054,0.01807822054824613,0.3231658868399703
SU,12,0.012800169438782405,0.03558581213731,0.15614725984444716
SV,1,0.0005975843114818132,0.00022326847742044534,0.9044737104528284
SV,2,-0.003166640316768795,0.004399900782973169,0.5881465600445055
SV,3,-0.007316205597204088,0.04546456082992897,0.08084025396472802
SV,4,-0.005865625301368265,0.048929472853297296,0.07203731082483975
SV,5,-0.01402234363082462,0.04147577106129823,0.10097689915981066
SV,6,-0.011173423022357762,0.06807797396783949,0.0316290113366432
SV,7,0.00018611065029074992,3.098698580416662e-05,0.9646178452864685
SV,8,-0.005473658477148365,0.0290355080966089,0.1713439082895489
SV,9,-0.005477250643274845,0.009929381104962103,0.42600477044953877
SV,10,-0.003473612607482336,0.0054609482597068534,0.552302585723133
SV,11,-0.008645452111821213,0.023997377099295385,0.21067569217303672
SV,12,-0.005712887333466579,0.01942499363708417,0.2569880010258903
SW,1,-0.014971677532695831,0.1618554542676457,0.004161353927343983
SW,2,-0.005817379512147899,0.03449053603621655,0.20138983429014395
SW,3,-0.013359476784008978,0.18119412988322586,0.0022941230454781316
SW,4,-0.012923958205021222,0.15867063390642172,0.0045866611746222495
SW,5,-0.0032835696760346515,0.011257311016646591,0.4680949775995854
SW,6,-0.008027820012564326,0.034256862890160035,0.2029506477627127
SW,7,-0.014417220877426024,0.08244839315059059,0.04545440362721252
SW,8,-0.004169978760784135,0.006755578601538838,0.5744942562251292
SW,9,-0.024780456815676827,0.19650400185912417,0.001422810036261998
SW,10,-0.009690768346033485,0.040991229021589776,0.16297037975017417
SW,11,-0.018455773837266504,0.20363767626143656,0.0011364763709659396
SW,12,-0.013146996078689846,0.14637185357441898,0.0066670767952564285
SX,1,-0.012979466028676313,0.039851465455066036,0.1690658645171397
SX,2,-0.02834583854550655,0.08574216245784985,0.04828474395876691
SX,3,-0.014340915790821135,0.06280750251122379,0.07918705611248787
SX,4,-0.01944224338747197,0.06668428696284125,0.08676455390457954
SX,5,-0.05949775270702561,0.03943774115382754,0.1909547369608639
SX,6,-0.026408942058173547,0.07037441202248883,0.07152194184210198
SX,7,-0.016605423846832047,0.049749855069558764,0.14081463696408086
SX,8,-0.03290262717872047,0.05241059484883429,0.13035905669085485
SX,9,-0.03947710610783408,0.11004957508652252,0.02272862877707495
SX,10,-0.024594226141826325,0.08036646047477417,0.05087106912024425
SX,11,-0.01740786298611997,0.06749760604047525,0.07780254180205147
SX,12,-0.02498621288697341,0.07266856131995662,0.06689071961992293
SY,1,0.040954679334933144,0.4454748778174211,1.0529499135907511e-08
SY,2,0.029262671076299835,0.3225232227501217,3.3275408833942118e-06
SY,3,0.019119706403420287,0.32849688354185946,2.575153557269369e-06
SY,4,0.012705332520150768,0.21342156281556993,0.0002974515751845719
SY,5,0.006000761148665212,0.11344106235188345,0.010411494908102115
SY,6,0.001396439874783989,0.05525104673367312,0.07571032094425723
SY,7,8.867666275539401e-05,0.0003485513520798976,0.8903660137775987
SY,8,0.001808437450552558,0.020711515275454253,0.28550507015974935
SY,9,0.00432319166679307,0.06452099693212013,0.05656634933978441
SY,10,0.012306832476729795,0.21304698662072455,0.00030160241796002216
SY,11,0.02106125808989814,0.3776999884071006,3.6679651522979547e-07
SY,12,0.0505222915667404,0.40269581803589655,1.1534683508542423e-07
SZ,1,-0.012264569472951129,0.031029605051124898,0.16381405263214974
SZ,2,-0.022805103504242443,0.09747397877660652,0.01201978372186636
SZ,3,-0.014561026860646661,0.04705503354950838,0.08511711384229274
SZ,4,-0.016618024114832423,0.052364490774305224,0.06894218108134602
SZ,5,-0.005027404461959127,0.004910806634911628,0.5821513009374886
SZ,6,-0.01130350083777949,0.025605452659615873,0.20656657574684056
SZ,7,-0.012145144655510764,0.027887656676079127,0.18719575874001013
SZ,8,-0.02044523802446592,0.06266300717655005,0.04604030471301391
SZ,9,-0.019582683901604513,0.048364135935382885,0.08079029773235595
SZ,10,-0.008214087145090856,0.009794262792536944,0.4365476545108108
SZ,11,-0.004992971716266608,0.0033216506484608044,0.6510102973680617
SZ,12,-0.009978306792204841,0.018230441767520245,0.28744084673416537
TD,1,0.027885365562044982,0.07744523561896866,0.028515162966139308
TD,2,0.020015410906576478,0.06267986765306288,0.04969354601947942
TD,3,0.012545088298102027,0.011087680773393341,0.4153515480709542
TD,4,0.018350073703394698,0.05262483803584016,0.07288546865902354
TD,5,0.04845586193596001,0.19677612158775534,0.0003048744669055369
TD,6,0.09060430968113622,0.2858188727359598,7.6068141292803786e-06
TD,7,0.09111305320192276,0.11383347278549467,0.006848396202145272
TD,8,0.11271414783614334,0.2139209171339865,0.00013539697891411917
TD,9,0.0730100891598734,0.13792848443715117,0.0029598676886877454
TD,10,0.07254407592616534,0.2200302845095322,0.00012024413089972735
TD,11,0.08284219729127343,0.38482966917314787,7.545853632685581e-08
TD,12,0.05977342606375955,0.25696055776955623,2.6188827406897277e-05
TE,1,-0.09396341593212153,0.07514937727196049,0.05663830540871524
TE,2,-0.06914473146637293,0.04243114161396602,0.1556153329040938
TE,3,-0.11477754489352175,0.21087327332772401,0.0010267613976487706
TE,4,-0.044645411717964746,0.04693162764051996,0.13914843837004562
TE,5,-0.03779687150392669,0.0230358752866484,0.3031057466624113
TE,6,-0.05229233266863787,0.08072245892992785,0.050338914916687
TE,7,-0.04707772738851358,0.2333357211907347,0.0005060322803084427
TE,8,-0.08537765168486768,0.22739451916169054,0.0006110942263527695
TE,9,-0.04648092090544895,0.22423891609645002,0.0005890669929425984
TE,10,-0.021871819258384582,0.04958453618046564,0.12407984370131502
TE,11,-0.017613621586645853,0.03673647107003023,0.18706629220586604
TE,12,-0.05472961880270443,0.12603920217301443,0.013284112401014849
TH,1,0.002368788378150582,0.0033829593047668234,0.6129839560789434
TH,2,-0.003949812818295035,0.021145653833740948,0.20397632192863277
TH,3,0.006606102508752277,0.01919610693218456,0.22638278734847025
TH,4,0.006310112817472381,0.009503548520929253,0.3958263220381527
TH,5,0.019379830668788303,0.035368795793686396,0.09917099230665623
TH,6,0.02323587090244784,0.06013719280455952,0.03046470547088829
TH,7,0.03352713924400871,0.10457038633427812,0.00387860506975194
TH,8,0.030067780984632638,0.06756929087983256,0.021542866916779715
TH,9,0.03550990206240367,0.07614563682031618,0.014468546890747249
TH,10,0.012453358216184018,0.014942454028542301,0.2863500232669213
TH,11,-0.012124452284826477,0.019643120478451997,0.22100025807171608
TH,12,-0.011634813803840746,0.0349683287871255,0.09890703598300216
TI,1,-0.009341587178160332,0.038787671733240395,0.0881526635267572
TI,2,-0.015449249847296443,0.05901403706220366,0.03702209530060012
TI,3,-0.014344914772228382,0.04466584814773793,0.06685158446058115
TI,4,-0.0289169739873334,0.04014419686360483,0.08478904557427103
TI,5,-0.00676798032223685,0.00856367476073445,0.42656470023445914
TI,6,-0.0033093196959235807,0.0033683234932959092,0.6161121993362189
TI,7,-0.003639583092558142,0.00566446522474316,0.5210307941669909
TI,8,-0.0020174964999365493,0.007719513737122467,0.4535150210086186
TI,9,-0.00263723354587754,0.014067368125845633,0.31418720913727843
TI,10,-0.0042719632777717224,0.009726982728219685,0.39345816839648984
TI,11,-0.005979749586932663,0.014152216678888623,0.30604863417645584
TI,12,-0.012755745629228913,0.048319454283458546,0.05639550974699948
TK,1,-0.0013151239527288687,0.0084461235040942,0.557787267831385
TK,2,-0.000813087184846808,0.006693701754623783,0.6064931713593056
TK,3,-0.0013800071744011814,0.006661113176157684,0.6119574337549848
TK,4,-0.0008982013649503149,0.003594419206100452,0.7025352745642863
TK,5,-0.0036554277879403373,0.0066354855260705396,0.6126451649276623
TK,6,-0.0010392184142457254,0.005143353042636609,0.6558954770659817
TK,7,-0.0005458222630855532,0.008906393616198697,0.5521890215617817
TK,8,-0.002774677829867711,0.004647227746974317,0.6679503707565768
TK,9,-0.0014419916549865991,0.006001080830228342,0.6258160530674621
TK,10,-0.0017278444480524698,0.017182691960840716,0.420105065929145
TK,11,-0.0031838126889940886,0.008437558253385923,0.5579878906786118
TK,12,-0.0006043611322755036,0.011965259659108786,0.4904576132183941
TL,1,-0.28622578055612447,0.05542298037036297,0.23716471692827149
TL,2,-0.029266300832928187,0.004298097626729492,0.7452648372149551
TL,3,-0.09061969771355924,0.041643500278148456,0.29759564532254623
TL,4,-0.02422069861785095,0.006432011871819359,0.6908860022898089
TL,5,-0.050706693091388165,0.05497429731303033,0.23912776903983446
TL,6,-0.03691497781491986,0.01789957309549755,0.48091282813738234
TL,7,-0.026311474653825988,0.01269616679016206,0.5605982230802267
TL,8,0.02133163440399168,0.004605988705073896,0.7366063816050314
TL,9,0.005345155522385043,0.00026234596418326793,0.9401208751131733
TL,10,0.04334678228128584,0.026110555051511948,0.43033443691197093
TL,11,-0.04982167003997381,0.03636828059866149,0.33101730631265847
TL,12,-0.061591670937244936,0.02493784678554848,0.4045946734679847
TN,1,0.09035863916502258,0.08448511522883442,0.04058359550643158
TN,2,0.08197445151596754,0.057783352706499966,0.09266214231008806
TN,3,0.04267739694613225,0.04700299916835587,0.13045846606563544
TN,4,0.043035976956273335,0.03917053260763891,0.16828074817884858
TN,5,0.043119869355255816,0.08293939536445454,0.04478825444930927
TN,6,0.04123954615326039,0.06641520548550446,0.073817551313821
TN,7,0.0017679572012486036,0.0001220873193598315,0.9399356427696983
TN,8,-0.005789991389476632,0.0016796012407351989,0.7797904496960766
TN,9,0.015051670505875511,0.009902066185004487,0.4963314133705701
TN,10,0.024256750173132686,0.017380690423141845,0.3665379304845441
TN,11,-0.01106611499752715,0.0029472690123150836,0.711021627972549
TN,12,0.02943761263381297,0.013562388976802562,0.4255231141210273
TO,1,-0.003987423211002813,0.03643720486614129,0.18890634404999376
TO,2,-0.00455738402623295,0.016674860402008225,0.37653766018404045
TO,3,0.0014480397010067808,0.0007215799688130267,0.8546297416608523
TO,4,0.015544397392374563,0.031038913616608425,0.22592886242525437
TO,5,0.01893322772298647,0.032827157367656325,0.2128086226076416
TO,6,0.00667090498090698,0.0022537504546642655,0.7459988599610996
TO,7,0.041015276039849655,0.11090342239423408,0.019379538343064405
TO,8,0.04320961748270082,0.11176148589598203,0.018888060065226857
TO,9,0.055947863944197804,0.1923302024519463,0.0016216850698688523
TO,10,0.028961132052711506,0.08946561778957837,0.03681896662835131
TO,11,-0.0016293089663799195,0.0015559138498296384,0.7878587164957965
TO,12,-0.0035699699970866304,0.017451723377216614,0.36555176796165056
TP,1,-0.11563935837030748,0.23185172421693398,0.027099482122849176
TP,2,-0.06432312852727529,0.12280116295483884,0.10114126741348761
TP,3,-0.22370082535678076,0.14877716563765078,0.04691613758996985
TP,4,-0.058126163413597665,0.15459437624973874,0.042466130311111315
TP,5,-0.06205494497405905,0.20680931550815393,0.033467534373253255
TP,6,-0.008022904694044914,0.1326710327082573,0.08014722476944311
TP,7,-0.009612053421870742,0.18126712118074467,0.030115873801892033
TP,8,-0.05396403871569285,0.14739481721555217,0.05813651798796381
TP,9,-0.07118217972039059,0.0951496603661025,0.14250587138374443
TP,10,-0.12150429492971278,0.14392728010365538,0.0509749588472491
TP,11,-0.08077084638700424,0.389636299621199,0.00038535646683636183
TP,12,-0.027352991808652492,0.15415412372620155,0.05772303070654611
TS,1,0.01905256217320132,0.19110943307977613,0.0004271124402788043
TS,2,0.016583552765872922,0.20313628685543836,0.0003017889541180801
TS,3,0.01822054955391284,0.36845291269920405,2.1477451810783692e-07
TS,4,0.014998099383134062,0.3116190623130825,2.9462414629440886e-06
TS,5,0.008823765207412826,0.20796431601707177,0.00022118548823523955
TS,6,0.004330341771329819,0.1445816247212998,0.0025049443439558896
TS,7,0.0014167945203193242,0.048156940969617236,0.0892704047586995
TS,8,0.005768354016003099,0.2037580793814163,0.0002609146588246917
TS,9,0.019632484226948757,0.294227321563999,6.313165316860318e-06
TS,10,0.017571835504751346,0.15012706260958217,0.0018626282995307722
TS,11,0.019419253883579027,0.27480952554827015,1.2252260543436983e-05
TS,12,0.022330578031268217,0.282775628768362,8.683689875479859e-06
TT,1,-0.12342053165203568,0.2440107830663061,0.008824429856195078
TT,2,-0.16305052190972594,0.3722521451506203,0.0009342867655980083
TT,3,-0.11590667939025105,0.27526406854820745,0.004153274501235482
TT,4,-0.043530124891206126,0.04563818569685135,0.3161809484893157
TT,5,-0.098859642885543,0.24907683582193535,0.013039146245556837
TT,6,-0.03173320040723837,0.12913040911149426,0.05114076562591027
TT,7,-0.09000038255715741,0.4162702311620485,0.0002794215777139079
TT,8,-0.048475043936023754,0.25084817873496157,0.009156097656891939
TT,9,-0.028614613911605007,0.12515616174489225,0.05973646765224104
TT,10,-0.02647673097265603,0.07804235178722342,0.16693855785097417
TT,11,-0.05687362967664811,0.07729099256086583,0.1602895023643683
TT,12,-0.10932317458442128,0.20949424184016757,0.016366970942909474
TU,1,0.016944598228101397,0.10797026426856844,0.0066311162524778245
TU,2,0.01771627004988166,0.14986018998024003,0.0011092980310409139
TU,3,0.013251673705601865,0.14460553312141497,0.0016353231554934787
TU,4,0.010163832499777436,0.08683348899658357,0.016314336527272422
TU,5,0.009235882906331642,0.08950774198011491,0.014676115749335614
TU,6,0.008579808573199529,0.16015275135329451,0.0008704757188603493
TU,7,0.0038274998641942633,0.015272570823752996,0.3228587730168613
TU,8,0.0036747946949659297,0.06111031121794634,0.04538091228874132
TU,9,0.009320897757922173,0.10667564551863473,0.007438511766748869
TU,10,0.017747164761814097,0.2532936536982402,1.6538249015951864e-05
TU,11,0.008786337198528957,0.03357138056200609,0.1408632554082611
TU,12,0.0167012592552905,0.09635337355341912,0.011194042315122475
TV,1,-0.025939625141674263,0.005494558759739786,0.6089361881740979
TV,2,0.12194894189805722,0.09163370287076592,0.03261744323344814
TV,3,-0.006693119250961042,0.00044725991047039085,0.8840978401614549
TV,4,0.046781342960142934,0.030079594591187767,0.22839491544264173
TV,5,-0.001801083812518341,6.516134710720089e-05,0.955631269893019
TV,6,-0.0019530370769580145,0.00010647292286902029,0.9433024784689664
TV,7,0.020967431048951664,0.012535791998918622,0.4340853449520605
TV,8,0.04728807536893259,0.051792482391448715,0.10825058575185391
TV,9,0.019519208937805507,0.014450517954990959,0.40077172094125557
TV,10,0.020305798406760535,0.013907876423105692,0.41469290544377757
TV,11,0.013203911994715585,0.003260801941293896,0.6936614312722253
TV,12,-0.03734372874922973,0.015096209291038262,0.39529656462582796
TW,1,-0.0013133389101303021,0.00254296882346558,0.6762129983221685
TW,2,0.004519699047210307,0.008123291649776024,0.4547701653866757
TW,3,-0.0006942563848867753,0.00024229567716702104,0.89748436464471
TW,4,0.0011420336655178305,0.0005018425937005982,0.8528886335623883
TW,5,-5.235491719882458e-05,7.016791210139482e-07,0.9944683205543929
TW,6,-0.008629264275414151,0.008590241501116664,0.4420356442888871
TW,7,-0.005165831776037016,0.0040555807965833935,0.597764828595355
TW,8,-0.00626164203173971,0.0044017045341039765,0.5825120049434414
TW,9,-0.0012046082125274859,0.00032197143244252244,0.8819297574992074
TW,10,0.0033781650263121337,0.0029714190021484666,0.6516302182929231
TW,11,-0.0036437680542845555,0.00680861770754646,0.4939088405360462
TW,12,0.0013804992427366384,0.0034798208216508184,0.6200751950915674
TX,1,-0.014468555781068525,0.031840763433993634,0.12049912354313347
TX,2,-0.007207238712866145,0.012359023498033563,0.3390352711326369
TX,3,-0.013084319782406541,0.023069700656035703,0.19026683410894626
TX,4,-0.01181517082926833,0.020341886839351717,0.2128846710548808
TX,5,-0.009024852794790714,0.029167382917109755,0.13753034535639042
TX,6,-0.00502911034794742,0.02418310635971067,0.17685570539406864
TX,7,-0.005154493930317457,0.029375164798977005,0.13877330350664274
TX,8,-0.004185239387804303,0.04714386648736376,0.06132055896472816
TX,9,-0.0025179984879199722,0.02270060033145901,0.19389326275360713
TX,10,-0.004233751943303793,0.011219757129620473,0.36246409955936354
